YEAR,DISTRICT,UPAZILA/THANA,EIIN,INSTITUTE NAME,CLASS_SIX_AGE_UNDER11,CLASS_SIX_AGE11,CLASS_SIX_AGE12,CLASS_SIX_AGE13,CLASS_SIX_AGE14,CLASS_SIX_AGE15,CLASS_SIX_AGE_UPER15,CLASS_SEVEN_AGE_UNDER11,CLASS_SEVEN_AGE11,CLASS_SEVEN_AGE12,CLASS_SEVEN_AGE13,CLASS_SEVEN_AGE14,CLASS_SEVEN_AGE15,CLASS_SEVEN_AGE_UPER15,CLASS_EIGHT_AGE_UNDER11,CLASS_EIGHT_AGE11,CLASS_EIGHT_AGE12,CLASS_EIGHT_AGE13,CLASS_EIGHT_AGE14,CLASS_EIGHT_AGE15,CLASS_EIGHT_AGE_UPER15,CLASS_NINE_AGE_UNDER11,CLASS_NINE_AGE11,CLASS_NINE_AGE12,CLASS_NINE_AGE13,CLASS_NINE_AGE14,CLASS_NINE_AGE15,CLASS_NINE_AGE_UPER15,CLASS_TEN_AGE_UNDER11,CLASS_TEN_AGE11,CLASS_TEN_AGE12,CLASS_TEN_AGE13,CLASS_TEN_AGE14,CLASS_TEN_AGE15,CLASS_TEN_AGE_UPER15
2016,GAIBANDHA,SUNDARGANJ,121633,JHINIA  M.A. HIGH SCHOOL,27,110,89,,,,,,28,85,98,,,,,,5,95,73,,,,,,19,59,,,,,,,,62,61
2016,GAIBANDHA,SUNDARGANJ,121634,KISHMOT HOLDIA HIGH SCHOOL,50,30,10,6,,,,,40,40,10,2,,,,,40,40,5,5,,,,,20,15,5,8,,,,,,,
2016,GAIBANDHA,SUNDARGANJ,121635,BAZRA KANCHI BARI ADARSH HIGH SCHOOL,15,25,10,,,,,,15,20,8,,,,,,10,15,7,,,,,,8,10,8,,,,,,10,12,8
2016,GAIBANDHA,SUNDARGANJ,121636,UZAN TEORA T.U.M. HIGH SCHOOL.,,50,120,,,,,,,21,59,,,,,,,11,69,,,,,,,,98,,,,,,,,82
2016,GAIBANDHA,SUNDARGANJ,121637,CHHAPAR HATI S.C. HIGH SCHOOL,,,215,,,,,,,,117,,,,,,,,130,,,,,,,,82,,,,,,,,85
2016,GAIBANDHA,SUNDARGANJ,121638,GHAGOA HIGH SCHOOL,11,66,10,,,,,,9,75,5,,,,,,10,77,19,,,,,,4,40,24,,,,,,5,55,4
2016,GAIBANDHA,SUNDARGANJ,121639,DHARMOPUR P. N. GIRLS HIGH SCHOOL,89,55,15,31,,,,,50,56,70,12,,,,,75,39,,,,,,,7,54,52,,,,,,14,63,
2016,GAIBANDHA,SUNDARGANJ,121640,BAMANDANGA GIRLS HIGH SCHOOL,,93,,,,,,,,77,,,,,,,,77,,,,,,,,61,,,,,,,,57,
2016,GAIBANDHA,SUNDARGANJ,121641,GOPALCHARAN HIGH SCHOOL,,15,45,,,,,,,,52,,,,,,,,50,,,,,,,,46,,,,,,,,25
2016,GAIBANDHA,SUNDARGANJ,121642,KACHIM BAZAR HIGH SCHOOL,220,66,,,,,,,62,20,,,,,,,65,19,,,,,,,55,12,,,,,,,66,9,
2016,GAIBANDHA,SUNDARGANJ,121643,UTTAR RAJIBPUR GIRLS HIGH SCHOOL,50,56,,,,,,,48,52,,,,,,,38,12,,,,,,,18,6,,,,,,,10,11,
2016,GAIBANDHA,SUNDARGANJ,121644,DHOPADANGA GIRLS HIGH SCHOOL,65,31,,,,,,,20,78,,,,,,,15,75,,,,,,,8,40,,,,,,,,7,35
2016,GAIBANDHA,SUNDARGANJ,121645,CHANDIPUR AL-HAJ TAHURUNNESA GIRLS HIGH SCHOOL,170,41,,,,,,,,100,38,,,,,,,100,22,,,,,,,70,53,,,,,,,50,45
2016,GAIBANDHA,SUNDARGANJ,121646,DHAPACHILA DWI MUKHI HIGH SCHOOL,72,33,,,,,,,70,34,,,,,,,,50,,,,,,,,32,,,,,,,,35,
2016,GAIBANDHA,SUNDARGANJ,121647,DHANIAR KURA HIGH SCHOOL,8,78,7,0,0,0,0,0,39,16,7,0,0,0,0,0,42,24,0,0,0,0,0,0,13,29,0,0,0,0,0,0,10,9,0
2016,GAIBANDHA,SUNDARGANJ,121648,SHAHABAJ HIGH SCHOOL,,68,,,,,,,,56,,,,,,,,22,,,,,,,,34,,,,,,,,35,
2016,GAIBANDHA,SUNDARGANJ,121649,NUTAN DULAL BHARAT DEMOKHI HIGH SCHOOL,20,20,20,,,,,,20,20,21,,,,,,20,20,25,,,,,,,15,6,,,,,,,45,16
2016,GAIBANDHA,SUNDARGANJ,121650,PANCHGACHI SANTIRAM GIRLS HIGH SCHOOL,20,28,,,,,,,25,20,,,,,,,15,20,,,,,,,4,8,,,,,,,,10,9
2016,GAIBANDHA,SUNDARGANJ,121651,BOZRA HATIA HIGH SCHOOL,,25,37,,,,,,,5,22,23,,,,,,28,22,,,,,,,35,11,,,,,,,40,
2016,GAIBANDHA,SUNDARGANJ,121652,BEKATARY ADARSHA HIGH SCHOOL,65,10,,,,,,,,50,15,,,,,,,,70,5,,,,,,,28,2,,,,,,,39
2016,GAIBANDHA,SUNDARGANJ,121653,SARABANNDA  GIRLS  HIGH  SCHOOL,15,10,5,,,,,,15,10,,,,,,,,12,8,,,,,,,8,4,,,,,,,5,3
2016,GAIBANDHA,SUNDARGANJ,121654,BELKA MAZID PARA GIRLS HIGH SCHOOL,35,75,,,,,,,22,70,,,,,,,21,54,,,,,,,15,40,,,,,,,17,28,
2016,GAIBANDHA,SUNDARGANJ,121655,PARAN RABEYA GIRLS HIGH SCHOOL,50,10,15,,,,,,40,12,,,,,,,,20,14,,,,,,,40,17,,,,,,,20,8
2016,GAIBANDHA,SUNDARGANJ,121656,SATIRJAN GIRLS HIGH SCHOOL,30,29,11,,,,,,27,40,18,,,,,,14,50,29,,,,,,15,38,,,,,,,12,13,
2016,GAIBANDHA,SUNDARGANJ,121657,KHANDAKER PARA ADARSHA GIRLS HIGH SCHOOL,17,30,10,,,,,,30,10,7,,,,,,15,7,,,,,,,15,3,,,,,,,12,10,
2016,GAIBANDHA,SUNDARGANJ,121658,SUNDARGANJ A. MAZID MONDAL HIGH SCHOOL,5,211,7,,,,,,7,218,7,,,,,,7,218,7,,,,,,9,162,2,,,,,,3,105,2
2016,GAIBANDHA,SUNDARGANJ,121659,UTTAR RAJIBPUR HIGH SCHOOL,60,30,19,,,,,,50,20,9,,,,,,65,20,18,,,,,,40,20,9,,,,,,30,15,7
2016,GAIBANDHA,SUNDARGANJ,121660,PANCH GACHHI SANTIRAM MODEL B-L HIGH SCHOOL,4,44,48,,,,,,,5,45,27,,,,,,7,57,18,,,,,,5,41,14,,,,,,35,12
2016,GAIBANDHA,SUNDARGANJ,121661,SUNDARGANJ GIRLS HIGH SCHOOL,,46,24,,,,,,,37,19,,,,,,,28,13,,,,,,,24,16,,,,,,20,19,
2016,GAIBANDHA,SUNDARGANJ,121662,KHAMAR MONIRAM BALIKA UCCHA BIDDHA NIKETAN,55,,,,,,,,38,,,,,,,,40,,,,,,,,38,,,,,,,,50,,
2016,GAIBANDHA,SUNDARGANJ,121663,SOVAGANG GIRLS HIGH SCHOOL,,35,45,,,,,,,40,35,,,,,,,30,15,,,,,,,40,26,,,,,,,20,18
2016,GAIBANDHA,SUNDARGANJ,121664,JAMALHAT GIRLS HIGH SCHOOL,,75,,,,,,,,72,,,,,,,,62,,,,,,,,68,,,,,,,,37,
2016,GAIBANDHA,SUNDARGANJ,121665,SANTIRAM BAGAN CHALI JUNIOR SCHOOL,30,15,5,,,,,,25,15,,,,,,,20,10,5,,,,,,,,,,,,,,,,
2016,GAIBANDHA,SUNDARGANJ,121666,HATIA  GIRLS  HIGH  SCHOOL,35,15,3,,,,,,30,20,5,,,,,,25,15,10,,,,,,20,20,5,,,,,,15,10,5
2016,GAIBANDHA,SUNDARGANJ,121667,KA KAI KASHDHA ADARSHA HIGH SCHOOL,25,12,,,,,,,15,19,,,,,,,10,11,,,,,,,19,10,,,,,,,10,12,
2016,GAIBANDHA,SUNDARGANJ,121668,KARUNAMOYEE GIRLS HIGH SCHOOL,55,29,,,,,,,9,63,,,,,,,,57,12,2,,,,,,15,25,14,,,,,10,25,11
2016,GAIBANDHA,SUNDARGANJ,121669,KHAMAR DHUBNI  GIRLS HIGH SCHOOL,,60,8,,,,,,23,10,,,,,,,30,16,,,,,,2,16,6,,,,,1,5,11,3,
2016,GAIBANDHA,SUNDARGANJ,121670,JARAM NADI GIRLS HIGH SCHOOL,12,20,6,,,,,,16,10,10,,,,,,11,12,,,,,,,12,6,,,,,,,10,6,
2016,GAIBANDHA,SUNDARGANJ,121671,KASHIM BAZAR GIRLS HIGH SCHOOL,53,47,33,29,7,,,67,25,21,9,9,,,43,14,30,20,,,,,,14,14,10,10,,,,,,,,
2016,GAIBANDHA,SUNDARGANJ,121672,RAMBHADRA HIGH SCHOOL,10,90,20,,,,,,13,95,7,,,,,,12,35,2,,,,,,20,30,4,,,,,,5,41,4
2016,GAIBANDHA,SUNDARGANJ,121673,CHACHIA MIRGANJ CHARKERHAT GIRLS HIGH SCHOOL,,20,12,,,,,,5,20,,,,,,,21,4,,,,,,,8,2,,,,,,,12,4,
2016,GAIBANDHA,SUNDARGANJ,121674,SHAHABAZ ADARS GIRLS HIGH SCHOOL,,45,10,0,0,0,0,,,0,35,0,0,0,,,,,25,0,0,,,,,,20,0,,,,,,,18
2016,GAIBANDHA,SUNDARGANJ,121675,GHAGOA GIRLS HIGH SCHOOL,20,25,10,,,,,,15,12,5,,,,,,10,8,,,,,,,11,8,,,,,,,10,6,
2016,GAIBANDHA,SUNDARGANJ,121677,JARAMNADI JUNIOR HIGH SCHOOL,10,12,5,,,,,,10,12,6,,,,,,9,8,,,,,,,,,,,,,,,,,
2016,GAIBANDHA,SUNDARGANJ,121678,MIRGANJ  ADARSHA  HIGH  SCHOOL,12,95,25,,,,,,25,58,20,,,,,,26,54,23,,,,,,40,12,,,,,,,10,3,
2016,GAIBANDHA,SUNDARGANJ,121679,RAMJIBON HIGH SCHOOL,,82,,,,,,,,72,12,,,,,,1,33,38,,,,,,8,18,54,,,,,,13,26,
2016,GAIBANDHA,SUNDARGANJ,121680,PUTIMARI HIGH SCHOOL,4,42,74,31,,,,,3,50,35,8,10,1,,,,44,36,24,1,,,,2,28,18,3,,,,,14,54,15
2016,GAIBANDHA,SUNDARGANJ,121681,SICHA HIGH SCHOOL,70,100,,,,,,,25,100,,,,,,,14,80,,,,,,,32,70,,,,,,,31,50,
2016,GAIBANDHA,SUNDARGANJ,121682,DHAPACHILA GIRLS HIGH SCHOOL,15,,,,,,,25,15,,,,,,,15,5,,,,,,,10,4,,,,,,,10,5,,
2016,GAIBANDHA,SUNDARGANJ,121683,PURBA CHHPAR HATI GIRLS HIGH SCHOOL,8,70,19,,,,,,4,44,15,,,,,,,43,20,,,,,,3,25,21,,,,,,3,22,3
2016,GAIBANDHA,SUNDARGANJ,121685,PARAN ADARSHA HIGH SCHOOL,12,20,10,,,,,,20,10,,,,,,,25,11,,,,,,,26,12,,,,,,,16,12,
2016,GAIBANDHA,SUNDARGANJ,121687,FALGACHHA DR.MI.PATWARY GIRLS HIGH SCHOOL,15,10,6,,,,,,12,10,8,,,,,,10,11,2,,,,,0,12,5,,,,,,,10,5,
2016,GAIBANDHA,SUNDARGANJ,121688,NACHINI GHAGOA ADARSHA GIRLS HIGH SCHOOL,25,15,2,,,,,,20,15,5,,,,,,20,15,3,,,,,,15,10,3,,,,,,10,10,2
2016,GAIBANDHA,SUNDARGANJ,121691,KALIR KHAMAR HIGH SCHOOL,10,25,12,,,,,,11,20,10,,,,,,24,10,,,,,,,,,,,,,,,,,
2016,GAIBANDHA,SUNDARGANJ,121692,BELKA Z.H.S JUNIOR SCHOOL,10,11,9,,,,,,6,4,,,,,,,10,9,,,,,,,,,,,,,,,,,
2016,GAIBANDHA,SUNDARGANJ,121694,DAKHIN RAMZIBON KH. AD. JUNIOR SCHOOL,20,28,4,,,,,,,12,20,10,,,,,20,12,10,,,,,,,,,,,,,,,,
2016,GAIBANDHA,SUNDARGANJ,121696,MADARI PARA MONDOLER HAT JUNIOR SCHOOL,,10,42,,,,,,,15,32,,,,,,,18,14,,,,,,,,,,,,,,,,
2016,GAIBANDHA,SUNDARGANJ,121764,SHIBRAM ALHAZ MD. HOSSAIN  SMRITY SCHOOL & COLLEGE,70,142,,,,,,,,90,105,,,,,,,,157,,,,,,,,176,,,,,,,,144
2016,GAIBANDHA,SUNDARGANJ,121766,CHNADIPUR FAZLUL HOQUE SCHOOL AND COLLEGE,,200,,,,,,,,110,5,,,,,,,80,15,,,,,,,80,3,,,,,,,85,1
2016,GAIBANDHA,SUNDARGANJ,137073,GENIUS ACADEMY (JR. SCHOOL),,25,3,2,,,,,,25,3,2,,,,,,25,3,2,,,,,,,,,,,,,,,
2016,KURIGRAM,BHURUNGAMARI,122073,BHURUNHAMARI PILOT HIGH SCHOOL,60,80,107,,,,,,125,83,,,,,,,65,141,,,,,,,60,105,51,,,,,,45,90,
2016,KURIGRAM,BHURUNGAMARI,122074,BHRUNGAMARI N.U PILOT GIRLS HIGH SCHOOL,10,100,13,,,,,,20,99,13,,,,,,,70,34,,,,,,,65,45,,,,,,,75,37
2016,KURIGRAM,BHURUNGAMARI,122076,PATESWARI BARKATYA HIGH SCHOOL,46,77,80,23,,,,,1,72,68,25,,,,,,53,78,30,,,,,,57,95,13,,,,,,54,65
2016,KURIGRAM,BHURUNGAMARI,122077,THANAGHAT B L HIGH SCHOOL,60,30,6,,,,,,20,60,21,,,,,,,58,26,,,,,,10,25,35,,,,,23,20,10,
2016,KURIGRAM,BHURUNGAMARI,122078,JOYMONIR HAT M. U. B. L. HIGH SCHOOL,28,102,15,,,,,58,120,9,,,,,,15,120,31,,,,,,,20,115,,,,,,10,90,7,
2016,KURIGRAM,BHURUNGAMARI,122079,ANDHARIJHAIR A M A B L HIGH SCHOOL,120,40,,,,,,,100,44,,,,,,,107,10,,,,,,,60,44,,,,,,,50,33,
2016,KURIGRAM,BHURUNGAMARI,122080,DAKSHIN CHHAT GOPALPUR HAMIDA KHANAM HIGH SCHOOL,,90,,,,,,,,75,,,,,,,,60,,,,,,,,42,,,,,,,,40,
2016,KURIGRAM,BHURUNGAMARI,122081,CHAR BHURUNGAMARI B L HIGH SCHOOL,,146,,,,,,,,105,,,,,,,,90,,,,,,,,68,,,,,,,,56,
2016,KURIGRAM,BHURUNGAMARI,122082,BANGABANDHU HIGH SCHOOL,52,38,18,,,,,,,55,42,,,,,,,,46,40,,,,,,,36,24,,,,,,30,25
2016,KURIGRAM,BHURUNGAMARI,122083,TELAI HIGH SCHOOL,30,70,56,,,,,,40,60,33,,,,,,35,45,35,,,,,,12,40,10,,,,,,19,50,30
2016,KURIGRAM,BHURUNGAMARI,122084,MAIDAM HIGH SCHOOL,,74,,,,,,,,89,,,,,,,,64,,,,,,,,61,,,,,,,,55,
2016,KURIGRAM,BHURUNGAMARI,122085,PATHAR DUBI HIGH SCHOOL,,90,11,,,,,,,81,15,,,,,,,80,18,,,,,,,71,10,,,,,,,65,9
2016,KURIGRAM,BHURUNGAMARI,122086,ANDHARIJHAR GIRLS HIGH SCHOOL,,65,,,,,,,,55,,,,,,,,55,,,,,,,,38,,,,,,,,34,
2016,KURIGRAM,BHURUNGAMARI,122087,SHILKHURI GIRLS HIGH SCHOOL,,55,25,,,,,,,49,26,,,,,,,45,15,,,,,,,20,25,,,,,,,23,
2016,KURIGRAM,BHURUNGAMARI,122088,BAGBHANDER HIGH SCHOOL,52,24,,,,,,,40,21,,,,,,,54,23,,,,,,,45,28,,,,,,,40,10,
2016,KURIGRAM,BHURUNGAMARI,122090,BASHJANI HIGH SCHOOL,,91,,,,,,,,72,,,,,,,,43,,,,,,,,43,,,,,,,,31,
2016,KURIGRAM,BHURUNGAMARI,122094,SONAHAT GIRLS HIGH SCHOOL,62,,38,11,,,,,,35,40,7,,,,,,25,31,9,,,,,,22,28,11,,,,,,24,13
2016,KURIGRAM,BHURUNGAMARI,122096,PATHAR DUBI ADARSHA  GIRLS HIGH SCHOOL,35,16,,,,,,,25,9,,,,,,,20,10,,,,,,,20,7,,,,,,,12,3,
2016,KURIGRAM,BHURUNGAMARI,122097,DAKHIN TILAI  HIGH SCHOOL,8,51,16,,,,,,3,53,9,,,,,,,35,10,,,,,,,9,39,,,,,,,5,23
2016,KURIGRAM,BHURUNGAMARI,122098,SHAHEED LT SAMAD NAGAR GIRLS HIGH SCHOOL,,80,22,,,,,,,90,14,,,,,,,54,20,,,,,,42,10,2,,,,,,,,
2016,KURIGRAM,BHURUNGAMARI,122099,KASHIM BAZAR HIGH SCHOOL,,86,46,3,,,,,,39,43,10,,,,,,44,17,,,,,,,70,47,,,,,,42,14,2
2016,KURIGRAM,BHURUNGAMARI,122101,HASHMARIR PAR SECONDARY SCHOOL,,50,44,,,,,,,45,33,,,,,,,21,19,,,,,,,35,16,,,,,,,10,7
2016,KURIGRAM,BHURUNGAMARI,122102,MINABAZAR JUNIOR HIGH SCHOOL,,,57,,,,,,,43,43,,,,,,,,36,,,,,,,,,,,,,,,,
2016,KURIGRAM,BHURUNGAMARI,122103,MAYNATALA ADORSH JUNIOR SCHOOL,10,8,20,,,,,,,30,,,,,,,,30,,,,,,,,,,,,,,,,,
2016,KURIGRAM,BHURUNGAMARI,122126,BALDIA MULTILETERAL HIGH SCHOOL,30,70,10,,,,,,8,65,35,,,,,,5,88,2,,,,,,5,76,4,,,,,,45,7,
2016,KURIGRAM,BHURUNGAMARI,135471,LATE NOWAB ALI MASTERF JUNIOR SCHOOL,,60,,,,,,,,40,,,,,,,,15,,,,,,,,,,,,,,,,,
2016,KURIGRAM,BHURUNGAMARI,137753,CHIT PAIKER SARA JUNIOR SCHOOL,10,100,34,,,,,,14,50,50,,,,,,7,20,30,,,,,,,,,,,,,,,,
2016,KURIGRAM,CHAR RAJIBPUR,122128,CHAR NEWAJI B.L HIGH SCHOOL,100,32,72,6,,,,105,100,33,46,,,,,,58,80,63,8,,,,,12,75,63,15,,,,10,71,30,
2016,KURIGRAM,CHAR RAJIBPUR,122129,RAJIBPUR PILOT HIGH SCHOOL,350,60,,,,,,,290,31,,,,,,,300,50,,,,,,,290,42,,,,,,,200,58,
2016,KURIGRAM,CHAR RAJIBPUR,122130,SADAKAT HOSSAIN HIGH SCHOOL,,81,51,,,,,,,85,51,,,,,,,40,31,,,,,,,35,30,,,,,,,32,30
2016,KURIGRAM,CHAR RAJIBPUR,122131,RAJIBPUR GIRLS HIGH SCHOOL,,65,50,,,,,,,64,39,,,,,,,50,35,,,,,,,40,32,,,,,,,38,14
2016,KURIGRAM,CHAR RAJIBPUR,122132,NAYACAR BAZER GIRLS HIGH SCHOOL,2,28,50,21,7,0,0,0,2,28,70,21,0,0,0,0,0,67,20,3,0,0,0,0,0,12,49,0,0,0,0,0,0,50,8
2016,KURIGRAM,CHAR RAJIBPUR,122133,JAUNIAR CHAR HIGH SCHOOL,,120,18,7,,,,,111,30,14,,,,,,70,110,37,,,,,,75,91,3,,,,,,46,60,1
2016,KURIGRAM,CHAR RAJIBPUR,122135,SHIBER DANGI HIGH SCHOOL,,115,40,5,2,,,,,101,20,12,,,,,38,44,28,10,,,,,,125,27,6,,,,,70,18,7
2016,KURIGRAM,CHAR RAJIBPUR,122136,KODAL KATI GIRLS HIGH SCHOOL,20,70,8,,,,,,30,40,14,,,,,,20,40,18,,,,,,10,40,20,8,,,,,12,30,15
2016,KURIGRAM,CHAR RAJIBPUR,135861,UTTAR KODALKATI JUNIOR SCHOOL,40,45,20,,,,,,45,19,12,,,,,,35,39,,,,,,,,,,,,,,,,,
2016,KURIGRAM,CHILMARI,122149,CHILMARI JR GIRLS SCHOOL,,71,4,,,,,,,65,,,,,,,,52,2,,,,,,,50,1,,,,,,,38,4
2016,KURIGRAM,CHILMARI,122151,MUDAFOT THANA SC HIGH SCHOOL,,130,51,,,,,,,90,35,,,,,,,45,30,,,,,,,40,27,,,,,,,25,10
2016,KURIGRAM,CHILMARI,122152,BALABARI HAT B.L HIGH SCHOOL,50,20,21,,,,,,40,20,10,,,,,,,60,34,,,,,,,,41,,,,,,,,37
2016,KURIGRAM,CHILMARI,122153,SHARIFER HAT M.U. HIGH SCHOOL,,,197,6,,,,,,,167,,,,,,,,176,,,,,,,,143,,,,,,,,110
2016,KURIGRAM,CHILMARI,122154,THANAHAT A.U. PILOT HIGH SCHOOL,102,48,25,,,,,7,85,33,28,,,,,,96,53,7,,,,,14,98,19,5,,,,,,,,
2016,KURIGRAM,CHILMARI,122155,RANIGONJ BAZAR HIGH SCHOOL,,80,23,,,,,,,56,4,,,,,,,50,,,,,,,,56,,,,,,,,52,
2016,KURIGRAM,CHILMARI,122156,THANAHAT PILOT GIRL'S HIGH SCHOOL,70,40,45,12,,,,,75,40,21,,,,,,100,55,,,,,,,80,40,,,,,,,70,27,
2016,KURIGRAM,CHILMARI,122157,KANCHKOL HAT M.N. HIGH SCHOOL,36,77,21,,,,,,8,83,7,,,,,,6,62,13,,,,,,7,43,12,,,,,,8,32,4
2016,KURIGRAM,CHILMARI,122159,BALABARI HAT GIRLS HIGH SCHOOL,,35,10,,,,,,,30,12,,,,,,,30,5,,,,,,,25,5,,,,,,,25,3
2016,KURIGRAM,CHILMARI,122160,BAZRA TABAKPUR HIGH SCHOOL,,148,15,,,,,,6,132,29,,,,,,7,98,22,,,,,7,62,17,,,,,,,5,67,6
2016,KURIGRAM,CHILMARI,122161,NATAR KANDI HIGH SCHOOL,,200,,,,,,,,104,,,,,,,,139,,,,,,,,50,,,,,,,,48,
2016,KURIGRAM,CHILMARI,122162,RADHA BOLLAV HIGH SCHOOL,,110,,,,,,,,73,,,,,,,,64,,,,,,,,72,,,,,,,,64,
2016,KURIGRAM,CHILMARI,122163,ADHIKARI PARA GIRLS JUNIOR HIGH SCHOOL,10,40,10,,,,,,15,30,10,,,,,,16,21,8,,,,,,,,,,,,,,,,
2016,KURIGRAM,CHILMARI,122164,DAKHIN KHAURIA HIGH SCHOOL,,180,17,,,,,,,170,7,,,,,,,108,4,,,,,,,105,3,,,,,,,60,1
2016,KURIGRAM,CHILMARI,136546,CHILMARI CANAAN JUNIOR SCHOOL,3,22,29,6,,,,,,30,15,,,,,,,40,1,,,,,,,,,,,,,,,,
2016,KURIGRAM,PHULBARI,122180,FULBARI JOSSI MIAH HIGH SCHOOL,,137,,,,,,,,158,,,,,,,,138,,,,,,,,130,,,,,,,,68,
2016,KURIGRAM,PHULBARI,122181,KASHIPUR M/L HIGH SCHOOL,20,71,21,,,,,,61,52,,,,,,,59,44,,,,,,,60,35,,,,,,,70,32,
2016,KURIGRAM,PHULBARI,122182,RABAITARY S.B.ML HIGH SCHOOL,10,120,15,,,,,,,60,58,,,,,,,70,59,,,,,,,70,51,,,,,,,50,35
2016,KURIGRAM,PHULBARI,122183,BARABHITA HIGH SCHOOL,,100,50,22,,,,,,105,65,3,,,,,,110,5,,,,,,,85,5,,,,,,65,11,
2016,KURIGRAM,PHULBARI,122184,SHIMULBARI MIAPARA NAZIMUDDIN HIGH SCHOOL,,140,8,,,,,,,90,12,,,,,,,100,11,,,,,,,56,7,,,,,,,50,9
2016,KURIGRAM,PHULBARI,122185,BERAKUTIHAT HIGH SHCOOL,0,50,40,,,,,,,60,35,,,,,,,,40,15,,,,,,40,20,,,,,,,23,
2016,KURIGRAM,PHULBARI,122186,GANGERHAT M.A.S HIGH SCHOOL,74,55,13,10,,,,,10,32,42,55,11,,,,,28,59,57,9,,,,,26,66,35,,,,,22,58,24
2016,KURIGRAM,PHULBARI,122187,NAGRAJPUR HIGH SCHOOL,,55,43,,,,,,,60,,,,,,,,39,,,,,,,,40,,,,,,,,26,
2016,KURIGRAM,PHULBARI,122188,FULBARI GIRLS HIGH SCHOOL,,110,6,,,,,,,120,6,,,,,,,75,10,,,,,,,60,8,,,,,,,50,7
2016,KURIGRAM,PHULBARI,122189,RANGAMATI SARDER PARA ADARSHA HIGH SCHOOL,8,20,,,,,,,7,25,8,,,,,,3,15,4,,,,,,5,12,,,,,,,4,7,
2016,KURIGRAM,PHULBARI,122190,FULBARI ADARSHA HIGH SCHOOL,4,87,68,1,,,,,4,85,50,3,,,,,3,70,46,2,,,,,5,86,28,2,,,,,60,47,5
2016,KURIGRAM,PHULBARI,122191,BALARHAT ADARSHA  SCHOOL  AND COLLAGE,40,80,49,,,,,,75,50,50,,,,,,25,105,5,,,,,,25,58,10,2,,,,,43,50,5
2016,KURIGRAM,PHULBARI,122192,UTTAR SHIMULBARI HIGH SCHOOL,78,11,0,0,0,0,0,0,60,16,0,0,0,0,0,0,42,20,0,0,0,0,0,0,25,14,0,0,0,0,0,0,21,11,0
2016,KURIGRAM,PHULBARI,122193,BARALAI HIGH SCHOOL,90,32,,,,,,,90,35,,,,,,,70,31,,,,,,,10,62,,,,,,,20,53,
2016,KURIGRAM,PHULBARI,122194,SHAH BAZAR HIGH SCHOOL,40,10,,,,,,,,40,12,,,,,,,25,5,,,,,,,,25,5,,,,,,,24
2016,KURIGRAM,PHULBARI,122195,KUTIBARI MODERN HIGH SCHOOL,,30,40,5,,,,,,30,45,10,,,,,,14,48,4,,,,,,28,28,2,,,,,,25,16
2016,KURIGRAM,PHULBARI,122196,BALARHAT GIRLS HIGH SCHOOL,7,13,40,10,4,0,0,0,9,26,19,5,0,0,0,0,19,24,3,,,,,,,16,13,8,,,,,2,13,11
2016,KURIGRAM,PHULBARI,122197,PASHCHIM FULMOTI HIGH SCHOOL,15,33,20,15,,,,,20,35,42,8,,,,,8,35,36,,,,,,27,20,5,,,,,,27,14,
2016,KURIGRAM,PHULBARI,122198,BARABHITA GIRLS HIGH SCHOOL,,66,,,,,,,,52,,,,,,,,47,,,,,,,,35,,,,,,,27,4,
2016,KURIGRAM,PHULBARI,122199,ANANTAPUR ADARSHA HIGH SCHOOL,52,53,,,,,,,48,54,,,,,,16,49,,,,,,,16,18,10,,,,,,10,30,4,
2016,KURIGRAM,PHULBARI,122200,GONGARHAT GIRLS HIGH SCHOOL,24,28,11,5,3,,,,,30,20,10,,,,,,25,20,7,,,,,22,14,8,,,,,,,15,8
2016,KURIGRAM,PHULBARI,122202,PURBO CHANDRA KHANA HIGH SCHOOL,15,15,16,,,,,,15,20,20,,,,,,10,16,10,,,,,,9,8,10,,,,,,18,14,15
2016,KURIGRAM,PHULBARI,122203,UTTAR RABITARY HIGH SCHOOL,,40,4,,,,,,,35,5,,,,,,,36,5,1,,,,,,35,4,1,,,,,,30,2
2016,KURIGRAM,PHULBARI,122204,NAGARAJPUR GIRLS HIGH SCHOOL,10,55,5,,,,,,,,47,25,5,,,,,,40,10,,,,,,,27,4,,,,,,,24
2016,KURIGRAM,PHULBARI,122205,AJOATARI MASTER PARA HIGH SCHOOL,40,8,,,,,,,45,10,,,,,,,40,15,6,,,,,,10,17,8,,,,,,16,10,
2016,KURIGRAM,PHULBARI,122206,AKOTA HIGH SCHOOL,17,7,2,,,,,,11,9,4,,,,,,17,10,5,,,,,,14,10,,,,,,,8,9,1
2016,KURIGRAM,PHULBARI,122207,ANANTAPUR GIRLS HIGH SCHOOL,6,12,7,,,,,,4,9,5,,,,,,3,8,6,,,,,,2,5,3,,,,,,2,6,3
2016,KURIGRAM,PHULBARI,122208,CHAR MKHLIY JUNIOR HIGH SCHOOL,4,40,16,,,,,,20,20,12,,,,,,20,20,5,,,,,,,,,,,,,,,,
2016,KURIGRAM,PHULBARI,122209,DHARAMAPUR JUNIOR GIRLS SCHOOL,35,16,,,,,,,24,18,,,,,,,25,13,,,,,,,,,,,,,,,,,
